Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-04-29
Dry Maize,-,-,-,Nakuru Wakulima ,16.11/Kg, - ,,Nakuru,2005-04-29
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-04-29
Dry Maize,-,-,-,Kibuye,17.78/Kg, - ,,Kisumu,2005-04-29
Dry Maize,-,-,-,Eldoret Main,14.44/Kg, - ,,Uasin-Gishu,2005-04-29
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-04-29
Dry Maize,-,-,-,Kibuye,16.67/Kg, - ,,Kisumu,2005-05-03
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-03
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-03
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-03
Dry Maize,-,-,-,Karatina,16.67/Kg, - ,,Nyeri,2005-05-03
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-03
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-03
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-03
Dry Maize,-,-,-,Chwele,16.67/Kg, - ,,Bungoma,2005-05-03
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-03
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-03
Dry Maize,-,-,-,Kibuye,16.67/Kg, - ,,Kisumu,2005-05-03
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-03
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-03
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-04
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-04
Dry Maize,-,-,-,Kibuye,18.22/Kg, - ,,Kisumu,2005-05-04
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-04
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-04
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-04
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-04
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-04
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-04
Dry Maize,-,-,-,Kibuye,18.22/Kg, - ,,Kisumu,2005-05-04
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-05
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-05
Dry Maize,-,-,-,Kibuye,18.22/Kg, - ,,Kisumu,2005-05-05
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-05
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-05
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-05
Dry Maize,-,-,-,Karatina,16.67/Kg, - ,,Nyeri,2005-05-05
Dry Maize,-,-,-,Busia Market,16.11/Kg, - ,,Busia,2005-05-05
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-05
Dry Maize,-,-,-,Karatina,16.67/Kg, - ,,Nyeri,2005-05-05
Dry Maize,-,-,-,Busia Market,16.11/Kg, - ,,Busia,2005-05-05
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-05
Dry Maize,-,-,-,Kibuye,18.22/Kg, - ,,Kisumu,2005-05-05
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-05
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-06
Dry Maize,-,-,-,Kibuye,18.22/Kg, - ,,Kisumu,2005-05-06
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-06
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-06
Dry Maize,-,-,-,Kibuye,18.22/Kg, - ,,Kisumu,2005-05-06
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-06
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-06
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-06
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-06
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-06
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-06
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-06
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-09
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-09
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-09
Dry Maize,-,-,-,Busia Market,16.11/Kg, - ,,Busia,2005-05-09
Dry Maize,-,-,-,Kibuye,18.22/Kg, - ,,Kisumu,2005-05-09
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-09
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-09
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-09
Dry Maize,-,-,-,Kibuye,18.22/Kg, - ,,Kisumu,2005-05-09
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-09
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-09
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-09
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-09
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-09
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-09
Dry Maize,-,-,-,Busia Market,16.11/Kg, - ,,Busia,2005-05-09
Dry Maize,-,-,-,Karatina,16.67/Kg, - ,,Nyeri,2005-05-10
Dry Maize,-,-,-,Nakuru Wakulima ,16.11/Kg, - ,,Nakuru,2005-05-10
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-10
Dry Maize,-,-,-,Wath Ong'er,16.67/Kg, - ,,Migori,2005-05-10
Dry Maize,-,-,-,Nakuru Wakulima ,16.11/Kg, - ,,Nakuru,2005-05-10
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-10
Dry Maize,-,-,-,Wath Ong'er,19.11/Kg, - ,,Migori,2005-05-10
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-10
Dry Maize,-,-,-,Wath Ong'er,19.11/Kg, - ,,Migori,2005-05-10
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-10
Dry Maize,-,-,-,Nakuru Wakulima ,16.11/Kg, - ,,Nakuru,2005-05-11
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-11
Dry Maize,-,-,-,Kibuye,18.22/Kg, - ,,Kisumu,2005-05-11
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-05-11
Dry Maize,-,-,-,Kibuye,18.22/Kg, - ,,Kisumu,2005-05-11
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-05-11
Dry Maize,-,-,-,Wath Ong'er,19.11/Kg, - ,,Migori,2005-05-11
Dry Maize,-,-,-,Nakuru Wakulima ,16.11/Kg, - ,,Nakuru,2005-05-11
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-11
Dry Maize,-,-,-,Wath Ong'er,19.11/Kg, - ,,Migori,2005-05-11
Dry Maize,-,-,-,Kibuye,18.22/Kg, - ,,Kisumu,2005-05-12
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-05-12
Dry Maize,-,-,-,Busia Market,16.11/Kg, - ,,Busia,2005-05-12
Dry Maize,-,-,-,Nakuru Wakulima ,16.11/Kg, - ,,Nakuru,2005-05-12
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-12
Dry Maize,-,-,-,Busia Market,16.11/Kg, - ,,Busia,2005-05-12
Dry Maize,-,-,-,Nakuru Wakulima ,16.11/Kg, - ,,Nakuru,2005-05-12
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-12
Dry Maize,-,-,-,Kibuye,18.22/Kg, - ,,Kisumu,2005-05-12
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-05-12
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-16
Dry Maize,-,-,-,Busia Market,15.56/Kg, - ,,Busia,2005-05-16
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-16
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-16
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-16
Dry Maize,-,-,-,Busia Market,15.56/Kg, - ,,Busia,2005-05-16
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-16
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-16
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-16
Dry Maize,-,-,-,Kibuye,18.89/Kg, - ,,Kisumu,2005-05-16
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-05-16
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-16
Dry Maize,-,-,-,Kibuye,18.89/Kg, - ,,Kisumu,2005-05-16
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-05-16
Dry Maize,-,-,-,Wath Ong'er,17.78/Kg, - ,,Migori,2005-05-17
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-05-17
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-05-17
Dry Maize,-,-,-,Karatina,16.67/Kg, - ,,Nyeri,2005-05-17
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-17
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-17
Dry Maize,-,-,-,Karatina,16.67/Kg, - ,,Nyeri,2005-05-17
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-17
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-17
Dry Maize,-,-,-,Wath Ong'er,17.78/Kg, - ,,Migori,2005-05-17
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-05-17
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-05-17
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-18
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-18
Dry Maize,-,-,-,Kibuye,17.78/Kg, - ,,Kisumu,2005-05-18
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-18
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-18
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-05-18
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-18
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-05-18
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-18
Dry Maize,-,-,-,Kibuye,17.78/Kg, - ,,Kisumu,2005-05-18
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-05-19
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-19
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-19
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-05-19
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-19
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-19
Dry Maize,-,-,-,Karatina,16.67/Kg, - ,,Nyeri,2005-05-19
Dry Maize,-,-,-,Kibuye,17.78/Kg, - ,,Kisumu,2005-05-19
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-19
Dry Maize,-,-,-,Chwele,16.67/Kg, - ,,Bungoma,2005-05-19
Dry Maize,-,-,-,Kibuye,17.78/Kg, - ,,Kisumu,2005-05-19
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-19
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-20
Dry Maize,-,-,-,Busia Market,15.56/Kg, - ,,Busia,2005-05-20
Dry Maize,-,-,-,Kibuye,17.78/Kg, - ,,Kisumu,2005-05-20
Dry Maize,-,-,-,Chwele,16.67/Kg, - ,,Bungoma,2005-05-20
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-20
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-20
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-20
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-20
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-20
Dry Maize,-,-,-,Kibuye,17.78/Kg, - ,,Kisumu,2005-05-20
Dry Maize,-,-,-,Kibuye,17.78/Kg, - ,,Kisumu,2005-05-20
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-20
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-20
Dry Maize,-,-,-,Busia Market,15.56/Kg, - ,,Busia,2005-05-20
Dry Maize,-,-,-,Chwele,16.67/Kg, - ,,Bungoma,2005-05-20
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-05-20
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-20
Dry Maize,-,-,-,Kibuye,17.78/Kg, - ,,Kisumu,2005-05-20
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-20
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-05-20
Dry Maize,-,-,-,Busia Market,15.56/Kg, - ,,Busia,2005-05-20
Dry Maize,-,-,-,Busia Market,15.56/Kg, - ,,Busia,2005-05-20
Dry Maize,-,-,-,Chwele,16.67/Kg, - ,,Bungoma,2005-05-20
Dry Maize,-,-,-,Chwele,16.67/Kg, - ,,Bungoma,2005-05-20
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-20
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-05-20
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-20
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-20
Dry Maize,-,-,-,Nakuru Wakulima ,16.11/Kg, - ,,Nakuru,2005-05-28
Dry Maize,-,-,-,Kongowea,15.00/Kg, - ,,Mombasa,2005-05-28
Dry Maize,-,-,-,Eldoret Main,13.33/Kg, - ,,Uasin-Gishu,2005-05-28
Dry Maize,-,-,-,Chwele,15.56/Kg, - ,,Bungoma,2005-05-28
Dry Maize,-,-,-,Kibuye,16.89/Kg, - ,,Kisumu,2005-05-28
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-05-28
Dry Maize,-,-,-,Gakoromone,18.89/Kg, - ,,Meru,2005-05-28
Dry Maize,-,-,-,Wath Ong'er,13.33/Kg, - ,,Migori,2005-05-28
Dry Maize,-,-,-,Kongowea,19.44/Kg, - ,,Mombasa,2005-06-02
Dry Maize,-,-,-,Nakuru Wakulima ,15.56/Kg, - ,,Nakuru,2005-06-02
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-06-02
Dry Maize,-,-,-,Kibuye,17.78/Kg, - ,,Kisumu,2005-06-03
Dry Maize,-,-,-,Kongowea,20.00/Kg, - ,,Mombasa,2005-06-03
Dry Maize,-,-,-,Shamakhokho,18.89/Kg, - ,,Vihiga,2005-06-03
Dry Maize,-,-,-,Nakuru Wakulima ,17.78/Kg, - ,,Nakuru,2005-06-03
Dry Maize,-,-,-,Nairobi Wakulima,18.89/Kg, - ,,Nairobi,2005-06-03
Dry Maize,-,-,-,Gakoromone,16.67/Kg, - ,,Meru,2005-06-06
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-06-06
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-06-06
Dry Maize,-,-,-,Bondo,17.78/Kg, - ,,Siaya,2005-06-06
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-06-06
Dry Maize,-,-,-,Kongowea,18.89/Kg, - ,,Mombasa,2005-06-06
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-06-07
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-06-07
Dry Maize,-,-,-,Karatina,16.67/Kg, - ,,Nyeri,2005-06-07
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-06-07
Dry Maize,-,-,-,Kongowea,18.11/Kg, - ,,Mombasa,2005-06-07
Dry Maize,-,-,-,Loitoktok Market,14.44/Kg, - ,,Kajiado,2005-06-07
Dry Maize,-,-,-,Eldoret Main,15.56/Kg, - ,,Uasin-Gishu,2005-06-08
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-06-08
Dry Maize,-,-,-,Kongowea,18.11/Kg, - ,,Mombasa,2005-06-08
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-06-08
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-06-08
Dry Maize,-,-,-,Kongowea,18.11/Kg, - ,,Mombasa,2005-06-09
Dry Maize,-,-,-,Eldoret Main,15.56/Kg, - ,,Uasin-Gishu,2005-06-09
Dry Maize,-,-,-,Nakuru Wakulima ,16.67/Kg, - ,,Nakuru,2005-06-09
Dry Maize,-,-,-,Nairobi Wakulima,17.22/Kg, - ,,Nairobi,2005-06-09
Dry Maize,-,-,-,Karatina,16.67/Kg, - ,,Nyeri,2005-06-09
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-06-09
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-06-10
Dry Maize,-,-,-,Eldoret Main,15.56/Kg, - ,,Uasin-Gishu,2005-06-10
Dry Maize,-,-,-,Nairobi Wakulima,17.22/Kg, - ,,Nairobi,2005-06-10
Dry Maize,-,-,-,Gakoromone,16.67/Kg, - ,,Meru,2005-06-10
Dry Maize,-,-,-,Kongowea,18.11/Kg, - ,,Mombasa,2005-06-10
Dry Maize,-,-,-,Gakoromone,15.56/Kg, - ,,Meru,2005-06-13
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-06-13
Dry Maize,-,-,-,Kongowea,18.11/Kg, - ,,Mombasa,2005-06-13
Dry Maize,-,-,-,Busia Market,16.11/Kg, - ,,Busia,2005-06-13
Dry Maize,-,-,-,Nakuru Wakulima ,17.22/Kg, - ,,Nakuru,2005-06-13
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-06-13
Dry Maize,-,-,-,Loitoktok Market,15.00/Kg, - ,,Kajiado,2005-06-14
Dry Maize,-,-,-,Nakuru Wakulima ,17.22/Kg, - ,,Nakuru,2005-06-14
Dry Maize,-,-,-,Nairobi Wakulima,17.22/Kg, - ,,Nairobi,2005-06-14
Dry Maize,-,-,-,Bondo,17.78/Kg, - ,,Siaya,2005-06-14
Dry Maize,-,-,-,Chwele,17.33/Kg, - ,,Bungoma,2005-06-14
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-06-14
Dry Maize,-,-,-,Taveta,16.67/Kg, - ,,Taita-Taveta,2005-06-15
Dry Maize,-,-,-,Nakuru Wakulima ,17.22/Kg, - ,,Nakuru,2005-06-15
Dry Maize,-,-,-,Nairobi Wakulima,17.22/Kg, - ,,Nairobi,2005-06-15
Dry Maize,-,-,-,Wath Ong'er,17.78/Kg, - ,,Migori,2005-06-15
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-06-15
Dry Maize,-,-,-,Taveta,16.67/Kg, - ,,Taita-Taveta,2005-06-16
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-06-16
Dry Maize,-,-,-,Nakuru Wakulima ,17.22/Kg, - ,,Nakuru,2005-06-16
Dry Maize,-,-,-,Nairobi Wakulima,17.22/Kg, - ,,Nairobi,2005-06-16
Dry Maize,-,-,-,Kongowea,16.67/Kg, - ,,Mombasa,2005-06-29
Dry Maize,-,-,-,Nakuru Wakulima ,17.22/Kg, - ,,Nakuru,2005-06-29
Dry Maize,-,-,-,Nairobi Wakulima,17.22/Kg, - ,,Nairobi,2005-06-29
Dry Maize,-,-,-,Chwele,17.78/Kg, - ,,Bungoma,2005-06-29
Dry Maize,-,-,-,Taveta,17.78/Kg, - ,,Taita-Taveta,2005-07-01
Dry Maize,-,-,-,Nakuru Wakulima ,15.56/Kg, - ,,Nakuru,2005-07-01
Dry Maize,-,-,-,Nairobi Wakulima,17.22/Kg, - ,,Nairobi,2005-07-01
Dry Maize,-,-,-,Eldoret Main,14.22/Kg, - ,,Uasin-Gishu,2005-07-01
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-07-01
Dry Maize,-,-,-,Eldoret Main,13.33/Kg, - ,,Uasin-Gishu,2005-07-06
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-07-06
Dry Maize,-,-,-,Taveta,17.78/Kg, - ,,Taita-Taveta,2005-07-06
Dry Maize,-,-,-,Nairobi Wakulima,17.22/Kg, - ,,Nairobi,2005-07-06
Dry Maize,-,-,-,Kongowea,17.22/Kg, - ,,Mombasa,2005-07-11
Dry Maize,-,-,-,Eldoret Main,15.56/Kg, - ,,Uasin-Gishu,2005-07-11
Dry Maize,-,-,-,Nairobi Wakulima,17.78/Kg, - ,,Nairobi,2005-07-11
Dry Maize,-,-,-,Busia Market,15.56/Kg, - ,,Busia,2005-07-11
Dry Maize,-,-,-,Karatina,16.67/Kg, - ,,Nyeri,2005-07-13
Dry Maize,-,-,-,Taveta,16.00/Kg, - ,,Taita-Taveta,2005-07-13
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-07-13
Dry Maize,-,-,-,Nakuru Wakulima ,15.56/Kg, - ,,Nakuru,2005-07-13
Dry Maize,-,-,-,Kongowea,16.89/Kg, - ,,Mombasa,2005-07-13
Dry Maize,-,-,-,Nakuru Wakulima ,15.56/Kg, - ,,Nakuru,2005-07-14
Dry Maize,-,-,-,Kongowea,16.89/Kg, - ,,Mombasa,2005-07-14
Dry Maize,-,-,-,Karatina,16.67/Kg, - ,,Nyeri,2005-07-14
Dry Maize,-,-,-,Busia Market,15.56/Kg, - ,,Busia,2005-07-14
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-07-14
Dry Maize,-,-,-,Karatina,16.67/Kg, - ,,Nyeri,2005-07-15
Dry Maize,-,-,-,Busia Market,15.56/Kg, - ,,Busia,2005-07-15
Dry Maize,-,-,-,Nairobi Wakulima,16.11/Kg, - ,,Nairobi,2005-07-15
Dry Maize,-,-,-,Nakuru Wakulima ,15.56/Kg, - ,,Nakuru,2005-07-15
Dry Maize,-,-,-,Kongowea,17.22/Kg, - ,,Mombasa,2005-07-15
Dry Maize,-,-,-,Eldoret Main,13.33/Kg, - ,,Uasin-Gishu,2005-07-21
Dry Maize,-,-,-,Busia Market,14.44/Kg, - ,,Busia,2005-07-21
Dry Maize,-,-,-,Nairobi Wakulima,16.11/Kg, - ,,Nairobi,2005-07-21
Dry Maize,-,-,-,Chwele,17.78/Kg, - ,,Bungoma,2005-07-21
Dry Maize,-,-,-,Kongowea,15.56/Kg, - ,,Mombasa,2005-07-21
Dry Maize,-,-,-,Eldoret Main,13.33/Kg, - ,,Uasin-Gishu,2005-07-25
Dry Maize,-,-,-,Kongowea,17.22/Kg, - ,,Mombasa,2005-07-25
Dry Maize,-,-,-,Nakuru Wakulima ,15.56/Kg, - ,,Nakuru,2005-07-25
Dry Maize,-,-,-,Busia Market,14.44/Kg, - ,,Busia,2005-07-25
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-07-25
Dry Maize,-,-,-,Karatina,15.56/Kg, - ,,Nyeri,2005-07-26
Dry Maize,-,-,-,Nakuru Wakulima ,15.56/Kg, - ,,Nakuru,2005-07-26
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-07-26
Dry Maize,-,-,-,Eldoret Main,13.33/Kg, - ,,Uasin-Gishu,2005-07-26
Dry Maize,-,-,-,Kongowea,17.22/Kg, - ,,Mombasa,2005-07-26
Dry Maize,-,-,-,Taveta,16.67/Kg, - ,,Taita-Taveta,2005-07-27
Dry Maize,-,-,-,Nakuru Wakulima ,15.56/Kg, - ,,Nakuru,2005-07-27
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-07-27
Dry Maize,-,-,-,Eldoret Main,13.33/Kg, - ,,Uasin-Gishu,2005-07-27
Dry Maize,-,-,-,Kongowea,17.78/Kg, - ,,Mombasa,2005-07-27
Dry Maize,-,-,-,Karatina,13.33/Kg, - ,,Nyeri,2005-07-28
Dry Maize,-,-,-,Kongowea,15.56/Kg, - ,,Mombasa,2005-07-28
Dry Maize,-,-,-,Busia Market,12.22/Kg, - ,,Busia,2005-07-28
Dry Maize,-,-,-,Nakuru Wakulima ,15.56/Kg, - ,,Nakuru,2005-07-28
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-07-28
Dry Maize,-,-,-,Eldoret Main,15.56/Kg, - ,,Uasin-Gishu,2005-07-29
Dry Maize,-,-,-,Nakuru Wakulima ,15.56/Kg, - ,,Nakuru,2005-07-29
Dry Maize,-,-,-,Nairobi Wakulima,16.67/Kg, - ,,Nairobi,2005-07-29
Dry Maize,-,-,-,Karatina,13.33/Kg, - ,,Nyeri,2005-07-29
